season,model week,location,target,type,entry,score,competition_week
2018/2019,MW55,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-2.0427418417255674,14
2018/2019,MW56,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.8375534215776759,15
2018/2019,MW57,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.6364491259587863,16
2018/2019,MW58,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.5236661570581211,17
2018/2019,MW59,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.7053215115990519,18
2018/2019,MW60,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.9928423719437864,19
2018/2019,MW61,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.6985631849040369,20
2018/2019,MW62,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.4236274236714141,21
2018/2019,MW63,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.6158150290364766,22
2018/2019,MW64,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.826345180635006,23
2018/2019,MW65,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.9066599174966432,24
2018/2019,MW66,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.9616614576510839,25
2018/2019,MW67,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.5670570483211477,26
2018/2019,MW68,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.5564190891811288,27
2018/2019,MW69,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.18215751928656337,28
2018/2019,MW70,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.15765640241350456,29
2018/2019,MW43,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.5031834545309847,2
2018/2019,MW44,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.5705822520702523,3
2018/2019,MW45,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.7602672991589049,4
2018/2019,MW46,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.0895110711249885,5
2018/2019,MW47,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.5243413362721425,6
2018/2019,MW48,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.8115542494750227,7
2018/2019,MW49,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.206068843578681,8
2018/2019,MW50,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.0300609033104418,9
2018/2019,MW51,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.0705679584486356,10
2018/2019,MW52,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.5346049479574706,11
2018/2019,MW53,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-2.1592305957885287,12
2018/2019,MW54,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-3.676259608225428,13
2018/2019,MW55,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-3.2325579541994722,14
2018/2019,MW56,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-2.221968289126328,15
2018/2019,MW57,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.3578150687522228,16
2018/2019,MW58,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.1225330408262228,17
2018/2019,MW59,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.0207426741450216,18
2018/2019,MW60,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-1.012436687105224,19
2018/2019,MW61,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.9014567128466335,20
2018/2019,MW62,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.6200550357136255,21
2018/2019,MW63,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.3280373509796693,22
2018/2019,MW64,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.24914044654047757,23
2018/2019,MW65,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.1780920821396683,24
2018/2019,MW66,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.14485546010676897,25
2018/2019,MW67,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.10583710542889088,26
2018/2019,MW68,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.10008494255239163,27
2018/2019,MW69,HHS Region 4,4 wk ahead,Bin,Delphi-Stat,-0.05312616953070569,28
2018/2019,MW47,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-1.0824789109357134,6
2018/2019,MW48,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-1.6712228305438617,7
2018/2019,MW49,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.8555190988075493,8
2018/2019,MW50,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.7569686833492077,9
2018/2019,MW51,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.78206156790026,10
2018/2019,MW52,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-1.028269732092583,11
2018/2019,MW53,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.8194145922210029,12
2018/2019,MW54,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.7484506197871098,13
2018/2019,MW55,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.665071908908426,14
2018/2019,MW56,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.7430375104603483,15
2018/2019,MW57,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.8515483262847968,16
2018/2019,MW58,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-1.6349181427858623,17
2018/2019,MW59,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-2.5890531404967057,18
2018/2019,MW60,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-1.5062523295470507,19
2018/2019,MW61,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.7058292512559581,20
2018/2019,MW62,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.47996201226370316,21
2018/2019,MW63,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.41789352122799367,22
2018/2019,MW64,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.41425227648391433,23
2018/2019,MW65,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.2631879708662361,24
2018/2019,MW66,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.10000651638877407,25
2018/2019,MW67,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.07313079041394605,26
2018/2019,MW68,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.04756976211504235,27
2018/2019,MW69,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.053452964158864566,28
2018/2019,MW70,HHS Region 5,4 wk ahead,Bin,Delphi-Stat,-0.06106977342192543,29
2018/2019,MW47,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.4934115322831474,6
2018/2019,MW48,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.8725132594904494,7
2018/2019,MW49,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.5039725831270618,8
2018/2019,MW50,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.4344968998627234,9
2018/2019,MW51,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.5015545897473708,10
2018/2019,MW52,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.6352360827504113,11
2018/2019,MW53,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-2.673527237556826,12
2018/2019,MW54,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-4.353868213536309,13
2018/2019,MW55,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-3.9944286824607533,14
2018/2019,MW56,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-3.6351004467481958,15
2018/2019,MW57,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-3.4919449831182363,16
2018/2019,MW58,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-2.420404691225768,17
2018/2019,MW59,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.9799045872932082,18
2018/2019,MW60,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.2075191246845922,19
2018/2019,MW61,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.0814138883096596,20
2018/2019,MW62,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.9737602302976807,21
2018/2019,MW63,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-1.0315918413133163,22
2018/2019,MW64,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.7253126712843502,23
2018/2019,MW65,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.532160766117302,24
2018/2019,MW66,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.42440023455072784,25
2018/2019,MW67,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.3331055131299282,26
2018/2019,MW68,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.2749298438794309,27
2018/2019,MW69,HHS Region 6,4 wk ahead,Bin,Delphi-Stat,-0.8574597518600418,28
2018/2019,MW46,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.0418435484804909,5
2018/2019,MW47,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.2846423167627834,6
2018/2019,MW48,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-2.593149834790384,7
2018/2019,MW49,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.525867738621549,8
2018/2019,MW50,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.2237885384395633,9
2018/2019,MW51,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.0792436047924838,10
2018/2019,MW52,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.1344791465306152,11
2018/2019,MW53,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.6419376115021733,12
2018/2019,MW54,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.637762891528281,13
2018/2019,MW55,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.8656097210421951,14
2018/2019,MW56,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-3.1087610173132005,15
2018/2019,MW57,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-2.683079196765387,16
2018/2019,MW58,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-4.7539440271175595,17
2018/2019,MW59,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-3.8014517769521623,18
2018/2019,MW60,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-3.1915343647558525,19
2018/2019,MW61,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-3.089871846789124,20
2018/2019,MW62,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.72594768239772,21
2018/2019,MW63,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.962005118276964,22
2018/2019,MW64,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.7399718726094482,23
2018/2019,MW65,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-1.4565380966408155,24
2018/2019,MW66,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.5742996133700269,25
2018/2019,MW67,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.19641959322634986,26
2018/2019,MW68,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.08929478942038505,27
2018/2019,MW69,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.13041963023841086,28
2018/2019,MW70,HHS Region 7,4 wk ahead,Bin,Delphi-Stat,-0.0726289730970978,29
2018/2019,MW42,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.5774482874202251,1
2018/2019,MW43,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.9937193979315209,2
2018/2019,MW44,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.972546429883789,3
2018/2019,MW45,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.980851363688312,4
2018/2019,MW46,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.0871266234781725,5
2018/2019,MW47,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.123209758953579,6
2018/2019,MW48,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-2.5183600164493125,7
2018/2019,MW49,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.608107034003326,8
2018/2019,MW50,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.2055926769692589,9
2018/2019,MW51,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.210502943218061,10
2018/2019,MW52,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.4085511548001248,11
2018/2019,MW53,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-2.4598753093462595,12
2018/2019,MW54,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-3.9308029661608845,13
2018/2019,MW55,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-5.518075429289443,14
2018/2019,MW56,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-4.583598437241662,15
2018/2019,MW57,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-4.295997696395879,16
2018/2019,MW58,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-4.443569326558392,17
2018/2019,MW59,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-2.998334170274998,18
2018/2019,MW60,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.1405579630549363,19
2018/2019,MW61,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.1447294376576551,20
2018/2019,MW62,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.6607601683763216,21
2018/2019,MW63,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.625549109333577,22
2018/2019,MW64,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-0.8470443173854543,23
2018/2019,MW65,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-0.5844872742057969,24
2018/2019,MW66,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-0.7138080442385252,25
2018/2019,MW67,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.0967218793793159,26
2018/2019,MW68,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.3158907800527648,27
2018/2019,MW69,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.3151046260858616,28
2018/2019,MW70,HHS Region 8,4 wk ahead,Bin,Delphi-Stat,-1.041698110916113,29
2018/2019,MW44,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.5655046564811236,3
2018/2019,MW45,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.6417679802548274,4
2018/2019,MW46,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.9523381215878376,5
2018/2019,MW47,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.796411309688677,6
2018/2019,MW48,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.2505413457002983,7
2018/2019,MW49,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.0439951969807795,8
2018/2019,MW50,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.9889313824802146,9
2018/2019,MW51,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.1795254913483884,10
2018/2019,MW52,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.1324600294925165,11
2018/2019,MW53,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.8452333623425057,12
2018/2019,MW54,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.8633306642131877,13
2018/2019,MW55,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.1034227876744267,14
2018/2019,MW56,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.9171794830754355,15
2018/2019,MW57,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.0316829921388204,16
2018/2019,MW58,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.3597342856311783,17
2018/2019,MW59,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.0154578473311662,18
2018/2019,MW60,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-1.0963512164171052,19
2018/2019,MW61,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.4426381057627576,20
2018/2019,MW62,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.7322647701823819,21
2018/2019,MW63,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.38658632887098743,22
2018/2019,MW64,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.5227408788220788,23
2018/2019,MW65,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.3619907317459388,24
2018/2019,MW66,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.397207183890105,25
2018/2019,MW67,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.482149082011958,26
2018/2019,MW68,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.41002321407817055,27
2018/2019,MW69,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.2039053327575194,28
2018/2019,MW70,HHS Region 9,4 wk ahead,Bin,Delphi-Stat,-0.357501110999978,29
2018/2019,MW46,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.5373772739589093,5
2018/2019,MW47,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.8685518294261666,6
2018/2019,MW48,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.0162350367559079,7
2018/2019,MW49,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.8467414184283583,8
2018/2019,MW50,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.9145553274546511,9
2018/2019,MW51,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.0624634984287895,10
2018/2019,MW52,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.9153868865273382,11
2018/2019,MW53,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.9616466171903443,12
2018/2019,MW54,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.3638697071445764,13
2018/2019,MW55,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-2.0396663301090006,14
2018/2019,MW56,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.6608511740143548,15
2018/2019,MW57,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.5282193726522748,16
2018/2019,MW58,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-2.6726275245435818,17
2018/2019,MW59,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-2.7977335150992424,18
2018/2019,MW60,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-2.300479913348549,19
2018/2019,MW61,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.8516766376421501,20
2018/2019,MW62,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.6874491811277065,21
2018/2019,MW63,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.3938859705689342,22
2018/2019,MW64,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-1.6349099492134136,23
2018/2019,MW65,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.8811042934776467,24
2018/2019,MW66,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.6653809022445939,25
2018/2019,MW67,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.1939640812186473,26
2018/2019,MW68,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.15858544963184887,27
2018/2019,MW69,HHS Region 10,4 wk ahead,Bin,Delphi-Stat,-0.15866313629004283,28
